participant,run,trialNum2,CDA.ISCR,CDA_nSCR,CDA_PhasicMax,CDA_Tonic,TTP.AmpSum,TTP_nSCR,EventName
8,4,6,2.1805,1,0.7655,21.6963,0.0,0,1
8,4,7,14.2421,1,8.3165,22.0791,0.0,0,1
8,4,8,2.0816,0,0.9892,23.3392,0.0,0,1
8,4,9,0.8953,1,0.3165,22.6557,0.0,0,5
8,4,10,0.831,1,0.5508,21.9971,0.0744,1,5
8,4,11,0.2744,1,0.1698,21.5845,0.0,0,5
8,4,12,0.1943,2,0.0745,21.1101,0.0,0,5
8,4,13,1.1331,2,0.8306,20.7969,0.314,1,4
8,4,14,0.0741,1,0.0317,20.5961,0.0,0,4
8,4,15,0.3799,1,0.1445,20.1524,0.0,0,4
8,4,16,3.0067,0,1.8026,19.7324,0.0,0,4
8,4,17,17.6978,1,12.8602,20.5587,0.6254,1,7
8,4,18,0.4892,0,0.5033,23.1838,0.0,0,7
8,4,19,0.2226,1,0.2041,22.5591,0.0,0,7
8,4,20,0.0688,1,0.0363,21.5826,0.0,0,7
8,4,21,0.2086,0,0.109,20.8616,0.0,0,2
8,4,22,0.0913,1,0.044,20.3935,0.0,0,2
8,4,23,0.0444,0,0.021,19.9936,0.0,0,2
8,4,24,0.2858,1,0.1688,19.5984,0.0,0,2
8,4,25,0.1561,2,0.068,19.2608,0.0,0,6
8,4,26,0.1653,2,0.0675,18.9543,0.0,0,6
8,4,27,0.1172,0,0.0702,18.6555,0.0,0,6
8,4,28,0.8474,0,0.3372,18.1612,0.0,0,6
8,4,29,0.8209,2,0.3148,17.7671,0.0,0,3
8,4,30,0.3829,1,0.1762,17.6511,0.0,0,3
8,4,31,0.1032,1,0.1311,17.665,0.0448,1,3
8,4,32,32.902,1,12.5291,17.7452,2.1274,1,3
8,5,1,2.8063,1,1.4128,22.2096,0.0,0,7
8,5,2,7.5903,1,7.9859,22.173,1.4359,1,7
8,5,3,2.1578,2,0.7808,21.6847,0.0,0,7
8,5,4,2.4795,1,2.1687,21.3413,0.2328,1,7
8,5,5,1.6815,1,4.0703,21.2313,0.0,0,6
8,5,6,0.0,0,0.064,21.0872,0.0,0,6
8,5,7,0.6955,0,0.3661,20.6528,0.0,0,6
8,5,8,1.5414,1,0.7525,19.8717,0.0,0,6
8,5,9,0.0691,0,0.1106,19.6059,0.0,0,1
8,5,10,8.287,2,10.0369,19.4904,0.0,0,1
8,5,11,2.0084,1,0.7456,19.3502,0.0,0,1
8,5,12,0.9012,1,0.3947,19.3055,0.0,0,1
8,5,13,0.0704,0,0.1109,19.2694,0.0,0,5
8,5,14,0.0,0,0.0248,19.0755,0.0,0,5
8,5,15,0.5243,2,0.2447,18.7182,0.0,0,5
8,5,16,0.0,0,0.0,18.4337,0.0,0,5
8,5,17,10.8343,1,13.8357,18.7836,0.0,0,7
8,5,18,0.1185,0,0.1241,21.2526,0.0,0,7
8,5,19,1.55,0,0.636,21.6441,0.0,0,7
8,5,20,1.0681,0,0.4547,20.8832,0.0,0,7
8,5,21,0.0,0,0.0296,20.6034,0.0,0,3
8,5,22,4.3016,0,9.8873,20.4266,0.0,0,3
8,5,23,1.0625,0,0.4505,20.2431,0.0,0,3
8,5,24,0.2134,1,0.276,20.0606,0.0,0,3
8,5,25,16.7489,0,23.275,20.2269,0.0,0,2
8,5,26,2.2182,0,0.8706,20.7152,0.0,0,2
8,5,27,0.0,0,0.0929,20.8408,0.0,0,2
8,5,28,0.0095,0,0.0944,20.6368,0.0,0,2
8,5,29,18.1534,1,23.1867,20.0552,0.0,0,4
8,5,30,14.5251,1,12.2268,20.2246,0.0,0,4
8,5,31,2.4314,0,1.0849,20.7062,0.0,0,4
8,5,32,0.1334,1,0.1266,21.0791,0.0,0,4
8,6,1,0.2485,1,1.2196,22.9718,0.0,0,7
8,6,2,0.0,0,0.059,22.909,0.0,0,7
8,6,3,0.1287,1,0.069,21.8935,0.0,0,7
8,6,4,2.2644,1,0.9214,20.8453,0.0,0,7
8,6,5,0.6039,0,0.3773,20.3106,0.0,0,4
8,6,6,3.0579,2,4.4095,20.2843,0.0,0,4
8,6,7,0.9917,1,2.6395,20.2699,0.0,0,4
8,6,8,2.114,1,2.1452,20.0953,0.5398,1,4
8,6,9,0.0334,0,0.035,19.6877,0.0,0,1
8,6,10,0.0,0,0.0,19.1591,0.0,0,1
8,6,11,0.0389,0,0.0283,18.6613,0.0,0,1
8,6,12,0.0851,2,0.0552,18.1978,0.0,0,1
8,6,13,0.0464,0,0.0317,17.7997,0.0,0,3
8,6,14,21.2967,0,16.7408,17.4977,8.821,1,3
8,6,15,11.2331,1,4.3673,17.9111,0.0,0,3
8,6,16,8.7371,1,5.1722,18.7542,0.7124,1,3
8,6,17,2.9771,1,1.5675,19.5042,0.0,0,7
8,6,18,0.0,0,0.2524,19.9743,0.0,0,7
8,6,19,0.3834,1,0.2231,19.6224,0.0,0,7
8,6,20,1.5697,1,1.5321,18.9815,0.3352,1,7
8,6,21,5.6367,1,5.0992,18.9784,0.0,0,5
8,6,22,2.3104,1,0.938,19.2009,0.0,0,5
8,6,23,0.1331,1,0.0713,19.4582,0.0,0,5
8,6,24,0.9751,2,0.4076,18.8984,0.0,0,5
8,6,25,0.4515,2,0.2211,18.4573,0.0,0,2
8,6,26,0.4264,1,0.2458,18.2697,0.0,0,2
8,6,27,0.1293,1,0.1522,18.0411,0.0,0,2
8,6,28,40.0703,2,19.8014,17.9953,0.0,0,2
8,6,29,9.8954,1,3.9481,18.2718,0.0,0,6
8,6,30,1.0048,1,0.6849,19.6946,0.0,0,6
8,6,31,0.0233,1,0.639,20.4658,0.0548,1,6
8,6,32,0.0,0,0.0061,19.8071,0.0,0,6
9,1,1,0.9672,2,1.4152,11.4387,0.0,0,7
9,1,2,0.2473,1,0.257,11.2308,0.0,0,7
9,1,3,0.2943,2,0.112,10.557,0.0,0,7
9,1,4,0.5136,3,0.1822,10.0317,0.0,0,7
9,1,5,2.4854,2,1.9589,9.883,0.0,0,4
9,1,6,0.9718,1,0.9509,10.0324,0.3661,1,4
9,1,7,0.1857,3,0.0707,9.8249,0.0,0,4
9,1,8,0.0891,1,0.0384,9.4693,0.0,0,4
9,1,9,4.7801,1,3.7444,9.2428,1.681,1,1
9,1,10,2.2487,1,1.6173,9.2462,0.462,1,1
9,1,11,0.5802,0,0.9178,9.2693,0.3272,1,1
9,1,12,4.4969,1,3.7892,9.1295,0.0,0,1
9,1,13,0.5489,1,0.2626,9.0037,0.0,0,3
9,1,14,0.4071,2,0.2206,8.892,0.0189,1,3
9,1,15,9.7507,1,5.7248,8.7345,0.0,0,3
9,1,16,1.7487,1,1.1295,8.9654,0.1823,1,3
9,1,17,10.2685,1,8.8116,11.1934,1.6242,1,7
9,1,18,0.5153,0,2.1413,11.625,0.0,0,7
9,1,19,4.5076,2,3.274,11.0833,0.0,0,7
9,1,20,0.3546,1,0.186,10.8272,0.0,0,7
9,1,21,1.602,0,1.8852,10.6804,0.0959,1,5
9,1,22,4.1829,0,5.6577,10.5736,0.0,0,5
9,1,23,1.1341,1,0.4965,10.536,0.0,0,5
9,1,24,0.2599,1,0.9179,10.5144,1.753,1,5
9,1,25,3.7176,1,3.1296,10.4907,0.7766,1,2
9,1,26,0.389,1,0.2611,10.2867,0.0,0,2
9,1,27,0.0765,2,0.0334,9.908,0.0,0,2
9,1,28,1.77,1,1.3132,9.6653,0.4301,1,2
9,1,29,0.7583,1,0.2794,9.4997,0.0,0,6
9,1,30,0.4873,1,0.1817,9.3709,0.0,0,6
9,1,31,0.3015,1,0.1237,9.2265,0.0,0,6
9,1,32,13.5164,0,10.5575,9.1985,7.2895,1,6
9,2,1,6.8877,1,6.7481,12.5068,0.0,0,7
9,2,2,1.7129,1,1.0132,12.4604,0.1725,1,7
9,2,3,11.7067,1,9.7572,12.443,4.6669,1,7
9,2,4,8.0293,0,10.195,11.9866,0.0,0,7
9,2,5,2.2584,1,1.1228,11.3322,0.0224,1,5
9,2,6,0.0548,1,0.07,11.2162,0.0,0,5
9,2,7,0.8373,1,0.3403,11.056,0.0,0,5
9,2,8,0.8184,0,2.2361,10.8162,1.9325,1,5
9,2,9,7.0728,1,5.5233,10.5587,1.7439,1,2
9,2,10,0.9183,0,0.392,10.3343,0.0,0,2
9,2,11,0.9601,0,2.4936,10.1779,1.4945,1,2
9,2,12,2.9682,2,2.9014,10.1297,0.0,0,2
9,2,13,0.1599,1,0.0977,10.0076,0.0,0,6
9,2,14,0.58,1,0.4157,9.7034,0.9967,1,6
9,2,15,1.0263,1,0.3928,9.4479,0.0,0,6
9,2,16,5.4464,1,4.6073,9.5064,2.3831,1,6
9,2,17,19.2051,1,12.8782,10.8024,2.9237,1,7
9,2,18,0.04,1,0.083,11.3598,0.0,0,7
9,2,19,0.9998,1,0.3755,10.7082,0.0,0,7
9,2,20,0.3899,1,0.1781,10.3867,0.0,0,7
9,2,21,1.5075,1,0.6095,10.4948,0.0,0,4
9,2,22,0.1251,0,0.142,10.6631,0.0,0,4
9,2,23,1.2527,1,1.4167,10.7595,0.0,0,4
9,2,24,1.4131,1,3.8239,10.7812,3.2354,1,4
9,2,25,5.4495,1,4.4764,10.7556,0.8184,1,1
9,2,26,0.215,1,0.1446,10.6317,0.0,0,1
9,2,27,0.5537,1,0.2992,10.2731,0.0,0,1
9,2,28,6.9479,1,5.1899,10.1803,2.3883,1,1
9,2,29,0.5672,1,0.3447,10.1208,0.0,0,3
9,2,30,0.0147,0,0.0366,9.9161,0.0,0,3
9,2,31,5.0762,1,4.5129,9.8775,0.0,0,3
9,2,32,1.2128,1,0.5162,9.8907,0.0,0,3
9,3,1,11.9362,1,10.8042,11.5771,3.391,1,7
9,3,2,0.1626,0,0.1796,11.1597,0.0,0,7
9,3,3,1.3762,1,0.5185,10.0601,0.0,0,7
9,3,4,0.4811,2,0.2651,9.9216,0.0,0,7
9,3,5,0.3151,1,0.1616,10.02,0.0,0,2
9,3,6,1.4889,1,1.1744,9.9832,0.4393,1,2
9,3,7,0.7742,1,1.3372,9.8771,0.0,0,2
9,3,8,0.4762,1,1.1463,9.6875,0.0,0,2
9,3,9,1.6852,1,1.2473,9.45,0.3766,1,4
9,3,10,1.8716,1,1.7772,9.165,0.0,0,4
9,3,11,0.1865,3,0.0966,8.8605,0.0,0,4
9,3,12,0.0,0,0.0098,8.6195,0.0,0,4
9,3,13,0.3954,1,0.4053,8.3724,0.0,0,5
9,3,14,0.3347,3,0.1384,8.1085,0.0,0,5
9,3,15,0.6394,1,0.2563,7.8183,0.0,0,5
9,3,16,0.1201,1,0.0809,7.7186,0.0,0,5
9,3,17,2.9433,1,1.1819,7.9509,0.0,0,7
9,3,18,18.4708,2,7.6792,8.6394,0.0,0,7
9,3,19,5.8052,1,8.5809,9.8557,4.8766,1,7
9,3,20,0.0,0,0.6052,10.0564,0.0,0,7
9,3,21,0.6864,0,0.2772,9.4389,0.0,0,1
9,3,22,0.1805,3,0.0755,9.221,0.0,0,1
9,3,23,0.0899,1,0.043,9.1166,0.0,0,1
9,3,24,0.2787,1,0.1827,9.0512,0.0347,1,1
9,3,25,8.5646,1,6.3071,9.0296,0.0,0,3
9,3,26,1.2033,0,0.5178,9.0105,0.0,0,3
9,3,27,0.4093,1,0.1851,8.9758,0.0,0,3
9,3,28,0.0438,1,0.0691,8.9101,0.0,0,3
9,3,29,0.7789,0,1.6886,8.9059,0.0,0,6
9,3,30,12.5876,1,10.0806,9.1392,4.3922,1,6
9,3,31,2.9719,1,2.1601,9.2637,0.1962,1,6
9,3,32,3.7101,1,4.4916,9.3016,1.7468,1,6
9,4,1,4.8852,1,3.3835,10.8423,0.0,0,7
9,4,2,2.1973,1,4.1607,10.8291,1.9011,1,7
9,4,3,11.1337,1,8.8804,10.6619,2.5712,1,7
9,4,4,0.8134,1,0.3616,10.4559,0.0,0,7
9,4,5,2.3388,1,1.7813,10.2197,0.5354,1,1
9,4,6,0.6187,0,0.8343,9.8756,0.0,0,1
9,4,7,0.5322,1,0.4528,9.5201,0.0883,1,1
9,4,8,0.56,0,0.9159,9.249,0.0,0,1
9,4,9,5.7538,1,4.2048,9.1615,0.0,0,5
9,4,10,0.0,0,0.1544,9.0472,0.0,0,5
9,4,11,0.2018,0,0.1387,8.7943,0.0,0,5
9,4,12,0.7646,2,0.2684,8.2572,0.0,0,5
9,4,13,1.2186,1,0.6547,7.8991,0.1246,1,4
9,4,14,0.1347,1,0.0856,7.7927,0.0,0,4
9,4,15,2.2273,0,2.4849,7.7583,0.0,0,4
9,4,16,15.9081,1,10.7517,7.8047,0.0,0,4
9,4,17,8.696,1,7.4052,8.4437,1.1777,1,7
9,4,18,0.288,1,0.1653,8.783,0.0,0,7
9,4,19,1.7502,1,1.4507,8.4856,0.0,0,7
9,4,20,0.3574,0,0.1743,8.1225,0.0,0,7
9,4,21,0.148,0,0.1362,7.9973,0.0,0,2
9,4,22,0.2646,2,0.112,7.8436,0.0,0,2
9,4,23,0.0011,0,0.0783,7.7014,0.0,0,2
9,4,24,0.3627,2,0.1394,7.6105,0.0,0,2
9,4,25,0.5065,1,0.2953,7.528,0.0462,1,6
9,4,26,0.0508,0,0.0253,7.4244,0.0,0,6
9,4,27,0.2277,0,0.9302,7.2523,3.2946,1,6
9,4,28,2.0894,1,1.3011,7.2401,0.0,0,6
9,4,29,0.9002,1,0.3502,7.2757,0.0,0,3
9,4,30,0.5853,2,0.2431,7.1363,0.0,0,3
9,4,31,0.0917,1,0.0535,6.9751,0.0,0,3
9,4,32,1.6758,2,0.9223,6.8865,0.1564,1,3
9,5,1,3.5051,0,4.2186,9.1869,1.0197,1,7
9,5,2,0.1054,2,0.0414,9.141,0.0,0,7
9,5,3,0.0665,1,0.0373,8.7017,0.0,0,7
9,5,4,0.583,1,0.3271,8.3488,0.0615,1,7
9,5,5,1.5447,1,0.6931,8.2048,0.0,0,6
9,5,6,1.092,1,0.7508,8.2824,0.2966,1,6
9,5,7,0.4874,1,0.2706,8.226,0.0263,1,6
9,5,8,2.6504,0,4.6865,8.0441,3.5817,1,6
9,5,9,0.8331,1,0.5255,8.027,0.0,0,1
9,5,10,0.387,1,0.1465,7.9243,0.0,0,1
9,5,11,0.3278,1,0.1534,7.5674,0.0,0,1
9,5,12,0.1761,0,0.1247,7.3356,0.0,0,1
9,5,13,1.5808,1,0.9239,7.1429,0.3615,1,5
9,5,14,0.2812,2,0.1027,6.9505,0.0,0,5
9,5,15,1.7708,1,0.8637,6.7476,0.0,0,5
9,5,16,0.1115,0,0.1101,6.6686,0.0,0,5
9,5,17,17.791,1,8.9018,6.8464,2.2897,1,7
9,5,18,0.8755,1,0.388,7.125,0.0,0,7
9,5,19,0.0,0,0.8187,7.2227,6.0531,1,7
9,5,20,2.401,0,3.2129,7.3154,0.0,0,7
9,5,21,3.6662,1,1.9615,7.4975,0.6676,1,3
9,5,22,1.8107,1,0.9286,7.4046,0.2175,1,3
9,5,23,0.0,0,0.0446,7.2705,0.0,0,3
9,5,24,3.1414,1,1.5673,7.2937,0.4177,1,3
9,5,25,1.5715,1,0.7982,7.3621,0.1745,1,2
9,5,26,0.3655,1,0.243,7.3961,0.0771,1,2
9,5,27,0.1948,0,0.2946,7.2134,0.0728,1,2
9,5,28,1.2448,1,0.8336,7.0318,0.0,0,2
9,5,29,0.1834,2,0.0764,6.8993,0.0,0,4
9,5,30,0.253,2,0.1346,6.7818,0.0104,1,4
9,5,31,0.3141,1,0.1102,6.6084,0.0,0,4
9,5,32,0.053,0,0.053,6.4443,0.0,0,4
9,6,1,6.8023,1,4.5086,8.7112,0.176,1,7
9,6,2,0.5668,0,0.3379,8.6883,0.0,0,7
9,6,3,0.1582,2,0.0815,8.2803,0.0,0,7
9,6,4,0.7466,1,0.5315,7.9026,0.0,0,7
9,6,5,0.3692,1,0.2146,7.7118,0.0,0,1
9,6,6,7.9054,1,5.7928,7.6181,0.0,0,1
9,6,7,0.7921,1,0.3889,7.5017,0.0,0,1
9,6,8,0.5596,2,0.2424,7.2979,0.0,0,1
9,6,9,0.2168,1,0.0928,7.0521,0.0,0,3
9,6,10,0.1637,2,0.0656,6.8197,0.0,0,3
9,6,11,0.3573,1,0.1844,6.6339,0.0,0,3
9,6,12,0.0252,0,0.041,6.4946,0.0,0,3
9,6,13,0.71,0,0.9383,6.3608,0.0,0,6
9,6,14,0.2107,1,0.1028,6.2059,0.0,0,6
9,6,15,2.3534,1,1.3359,6.1017,0.0,0,6
9,6,16,0.0185,1,0.0604,6.0616,0.0,0,6
9,6,17,4.137,2,2.5634,6.207,0.0381,1,7
9,6,18,0.1393,3,0.0637,6.4519,0.0,0,7
9,6,19,0.3626,1,0.1609,6.3877,0.0,0,7
9,6,20,1.4135,0,4.1258,6.3322,3.5953,1,7
9,6,21,1.1152,2,0.4308,6.4188,0.0,0,2
9,6,22,0.3606,0,0.3179,6.5746,0.0337,1,2
9,6,23,0.3579,1,0.3198,6.6522,0.0,0,2
9,6,24,3.5483,1,2.1711,6.601,0.8276,1,2
9,6,25,0.0645,0,0.0892,6.6534,0.0,0,4
9,6,26,5.5589,1,5.3476,6.7517,1.6553,1,4
9,6,27,0.414,3,0.1636,6.7902,0.0,0,4
9,6,28,4.3914,1,2.8535,6.7605,0.9404,1,4
9,6,29,0.1706,2,0.0958,6.6535,0.0,0,5
9,6,30,0.2434,1,0.1656,6.5058,0.0,0,5
9,6,31,1.8651,1,2.0438,6.3685,0.7142,1,5
9,6,32,0.303,1,0.1511,6.2921,0.0,0,5
10,1,1,0.7388,1,0.563,11.1128,0.0192,1,7
10,1,2,0.1444,1,0.113,11.1739,0.0,0,7
10,1,3,0.0,0,0.0062,11.1594,0.0,0,7
10,1,4,0.0082,0,0.0292,11.0802,0.0,0,7
10,1,5,0.0645,0,0.0467,10.9802,0.0,0,6
10,1,6,0.012,0,0.021,10.8831,0.0,0,6
10,1,7,1.2857,1,0.9371,10.798,0.2112,1,6
10,1,8,0.2635,1,0.0976,10.728,0.0,0,6
10,1,9,0.1498,2,0.0668,10.6662,0.0,0,1
10,1,10,0.0,0,0.0029,10.5961,0.0,0,1
10,1,11,0.0928,1,0.0565,10.469,0.0,0,1
10,1,12,0.2115,1,0.2244,10.3346,0.0152,1,1
10,1,13,0.0893,1,0.0468,10.2189,0.0,0,5
10,1,14,0.0043,0,0.0114,10.1176,0.0,0,5
10,1,15,0.5243,1,0.2217,9.9572,0.0,0,5
10,1,16,1.4611,0,0.6083,9.642,0.0,0,5
10,1,17,1.5444,0,0.7642,8.8637,0.0,0,7
10,1,18,0.5698,2,0.2221,9.0539,0.0,0,7
10,1,19,0.1087,0,0.0614,9.2249,0.0,0,7
10,1,20,0.0,0,0.0078,9.2909,0.0,0,7
10,1,21,0.0159,0,0.0216,9.258,0.0,0,3
10,1,22,0.0118,0,0.0097,9.1994,0.0,0,3
10,1,23,0.0349,0,0.0364,9.1395,0.0,0,3
10,1,24,0.1025,1,0.0735,9.0826,0.0,0,3
10,1,25,0.0194,0,0.0173,9.0257,0.0,0,2
10,1,26,0.0006,0,0.0064,8.9661,0.0,0,2
10,1,27,0.0051,0,0.015,8.8998,0.0,0,2
10,1,28,0.0064,0,0.0092,8.8309,0.0,0,2
10,1,29,0.0072,0,0.011,8.7633,0.0,0,4
10,1,30,0.0309,0,0.0171,8.6994,0.0,0,4
10,1,31,0.026,0,0.0128,8.6404,0.0,0,4
10,1,32,0.0396,0,0.031,8.5875,0.0,0,4
10,2,1,3.9497,1,2.4626,9.1961,0.0,0,7
10,2,2,0.2301,1,0.1396,9.6608,0.0,0,7
10,2,3,0.1029,1,0.0612,9.894,0.0,0,7
10,2,4,0.0794,1,0.1151,10.007,0.0,0,7
10,2,5,0.0201,0,0.0159,10.0524,0.0,0,5
10,2,6,0.0024,0,0.0123,10.0504,0.0,0,5
10,2,7,0.061,1,0.0516,10.0283,0.0,0,5
10,2,8,0.0443,0,0.0288,9.9912,0.0,0,5
10,2,9,0.0466,0,0.0413,9.9469,0.0,0,2
10,2,10,0.0,0,0.0169,9.8968,0.0,0,2
10,2,11,0.0296,0,0.0228,9.8409,0.0,0,2
10,2,12,0.0089,0,0.0191,9.7775,0.0,0,2
10,2,13,0.0831,0,0.0574,9.7072,0.0,0,6
10,2,14,0.0542,0,0.0203,9.6295,0.0,0,6
10,2,15,0.072,1,0.0507,9.5371,0.0,0,6
10,2,16,0.2442,1,0.1849,9.4643,0.0196,1,6
10,2,17,2.7338,1,1.7582,9.8743,0.0,0,7
10,2,18,3.8466,1,2.765,10.7119,0.0,0,7
10,2,19,0.0,0,0.0297,10.9669,0.0,0,7
10,2,20,0.0,0,0.0225,11.0128,0.0,0,7
10,2,21,0.0,0,0.019,10.9966,0.0,0,4
10,2,22,0.1116,1,0.0698,10.9563,0.0,0,4
10,2,23,0.0419,0,0.0338,10.9174,0.0,0,4
10,2,24,0.023,0,0.0154,10.8871,0.0,0,4
10,2,25,0.0166,0,0.014,10.85,0.0,0,1
10,2,26,0.0627,0,0.0404,10.8033,0.0,0,1
10,2,27,0.0251,0,0.0192,10.7463,0.0,0,1
10,2,28,0.0288,0,0.0216,10.6733,0.0,0,1
10,2,29,0.6714,1,0.3522,10.633,0.1086,1,3
10,2,30,0.2071,2,0.131,10.6325,0.0,0,3
10,2,31,0.1133,1,0.0577,10.6144,0.0,0,3
10,2,32,0.0,0,0.0116,10.5737,0.0,0,3
10,3,1,0.0,0,0.1428,12.0688,0.0,0,7
10,3,2,0.0,0,0.0546,12.0697,0.0,0,7
10,3,3,0.0,0,0.1245,12.0775,0.0,0,7
10,3,4,0.1185,1,0.0938,12.0953,0.0,0,7
10,3,5,0.0,0,0.0,12.1192,0.0,0,2
10,3,6,0.1497,1,0.0995,12.137,0.0,0,2
10,3,7,0.0,0,0.0091,12.1455,0.0,0,2
10,3,8,0.0,0,0.018,12.1474,0.0,0,2
10,3,9,0.044,0,0.0339,12.1315,0.0,0,4
10,3,10,0.0733,1,0.078,12.1073,0.0,0,4
10,3,11,0.0,0,0.0072,12.0827,0.0,0,4
10,3,12,0.1376,1,0.0991,12.0464,0.0,0,4
10,3,13,0.0,0,0.0025,12.0058,0.0,0,5
10,3,14,0.0112,0,0.0679,11.9695,0.0,0,5
10,3,15,0.3502,0,0.2047,11.9385,0.0,0,5
10,3,16,0.919,1,0.3793,11.8466,0.0,0,5
10,3,17,0.8041,2,0.3158,11.4066,0.0,0,7
10,3,18,0.9591,2,0.3854,11.2666,0.0107,1,7
10,3,19,0.2519,1,0.1201,11.2766,0.0,0,7
10,3,20,0.0615,0,0.0376,11.3192,0.0,0,7
10,3,21,0.4088,1,0.2858,11.3218,0.0325,1,1
10,3,22,0.313,1,0.2252,11.3001,0.0124,1,1
10,3,23,0.3839,1,0.3048,11.282,0.0327,1,1
10,3,24,0.54,1,0.6941,11.2869,0.0,0,1
10,3,25,0.0,0,0.013,11.3162,0.0,0,3
10,3,26,2.3585,1,1.89,11.3742,0.0,0,3
10,3,27,0.0,0,0.2113,11.4533,0.0,0,3
10,3,28,0.0,0,0.197,11.5167,0.0,0,3
10,3,29,7.7247,1,5.1157,11.5707,0.0,0,6
10,3,30,0.2705,0,0.2601,11.654,0.0,0,6
10,3,31,0.0,0,0.0,11.7233,0.0,0,6
10,3,32,0.1516,1,0.2946,11.7585,0.0,0,6
10,4,1,0.1441,0,0.0725,11.9984,0.0,0,7
10,4,2,0.0,0,0.0123,12.0,0.0,0,7
10,4,3,2.819,0,2.349,12.0267,0.0,0,7
10,4,4,0.0,0,0.0078,12.0868,0.0,0,7
10,4,5,0.5151,1,0.3465,12.1533,0.0629,1,1
10,4,6,0.0,0,0.0023,12.17,0.0,0,1
10,4,7,1.9189,1,1.2748,12.1786,0.0,0,1
10,4,8,0.1923,1,0.127,12.2176,0.0,0,1
10,4,9,1.9611,1,1.5042,12.3125,0.0,0,3
10,4,10,0.277,1,0.2145,12.4087,0.0,0,3
10,4,11,0.4437,1,0.3218,12.4619,0.0,0,3
10,4,12,1.0454,1,0.8608,12.4698,0.1553,1,3
10,4,13,0.161,1,0.1908,12.4587,0.0,0,6
10,4,14,0.5476,1,0.4396,12.4431,0.0732,1,6
10,4,15,0.3808,1,0.1989,12.3993,0.0,0,6
10,4,16,1.2013,1,0.4531,12.2625,0.0,0,6
10,4,17,0.9727,0,0.722,11.8041,0.0,0,7
10,4,18,6.948,1,4.8196,11.8423,0.0,0,7
10,4,19,1.0375,1,0.6599,11.9571,0.0,0,7
10,4,20,0.0,0,0.0507,12.0309,0.0,0,7
10,4,21,0.0,0,0.062,12.0079,0.0,0,2
10,4,22,0.2347,1,0.1549,11.9538,0.0,0,2
10,4,23,0.0259,0,0.0512,11.9025,0.0,0,2
10,4,24,3.834,1,2.5256,11.8698,0.5902,1,2
10,4,25,0.0,0,0.0,11.8701,0.0,0,4
10,4,26,0.1683,1,0.0761,11.8902,0.0,0,4
10,4,27,0.1332,1,0.1206,11.8868,0.012,1,4
10,4,28,0.1001,1,0.0787,11.8731,0.0,0,4
10,4,29,0.0597,0,0.0533,11.8588,0.0,0,5
10,4,30,0.0242,0,0.0164,11.8475,0.0,0,5
10,4,31,1.1496,1,0.7536,11.8545,0.0,0,5
10,4,32,0.1599,1,0.0844,11.89,0.0,0,5
10,5,1,1.1867,1,0.7395,11.9066,0.0,0,7
10,5,2,2.2895,0,2.1012,11.9103,0.0,0,7
10,5,3,0.0,0,0.0,11.9651,0.0,0,7
10,5,4,0.5576,1,0.4049,11.9948,0.0,0,7
10,5,5,0.0,0,0.012,11.953,0.0,0,4
10,5,6,0.1,1,0.0501,11.8703,0.0,0,4
10,5,7,0.1191,1,0.0606,11.8181,0.0,0,4
10,5,8,0.0471,0,0.0267,11.8063,0.0,0,4
10,5,9,0.0428,0,0.0227,11.8088,0.0,0,1
10,5,10,0.1258,1,0.074,11.818,0.0,0,1
10,5,11,1.6231,1,0.9171,11.8297,0.2875,1,1
10,5,12,0.0005,0,0.0367,11.8837,0.0,0,1
10,5,13,0.0,0,0.0112,11.9377,0.0,0,3
10,5,14,0.7647,2,0.3182,11.9325,0.0,0,3
10,5,15,1.3998,0,1.3617,11.9565,0.0,0,3
10,5,16,0.0,1,0.7231,11.9892,0.0,0,3
10,5,17,5.4467,1,3.0554,11.8758,0.0,0,7
10,5,18,0.1574,1,0.2748,11.9115,0.0,0,7
10,5,19,2.195,1,1.312,11.9283,0.2557,1,7
10,5,20,0.0,0,0.0035,11.9162,0.0,0,7
10,5,21,1.4268,1,1.0426,11.8911,0.2081,1,5
10,5,22,0.0,0,0.0456,11.8604,0.0,0,5
10,5,23,0.2458,1,0.218,11.8336,0.0333,1,5
10,5,24,0.0474,0,0.0912,11.82,0.0,0,5
10,5,25,0.0,0,0.0173,11.8059,0.0,0,2
10,5,26,0.0066,0,0.0121,11.7868,0.0,0,2
10,5,27,0.0165,0,0.0119,11.7705,0.0,0,2
10,5,28,0.0753,1,0.0558,11.7648,0.0,0,2
10,5,29,0.571,1,0.3214,11.7709,0.0,0,6
10,5,30,0.0289,0,0.0279,11.7968,0.0,0,6
10,5,31,0.6049,1,0.451,11.8376,0.1236,1,6
10,5,32,0.1609,1,0.1689,11.8774,0.0103,1,6
10,6,1,0.0,0,0.0194,11.8293,0.0,0,7
10,6,2,0.0151,0,0.0182,11.8286,0.0,0,7
10,6,3,0.0,0,0.0182,11.815,0.0,0,7
10,6,4,3.7397,1,2.5638,11.8099,0.4899,1,7
10,6,5,0.035,1,0.0985,11.8416,0.0,0,1
10,6,6,8.4055,1,5.8717,11.8631,0.9998,1,1
10,6,7,0.0,0,0.0,11.8817,0.0,0,1
10,6,8,5.516,1,3.7123,11.922,0.6118,1,1
10,6,9,0.5999,1,0.5426,11.9541,0.0,0,5
